pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"N0-0.5-1",0,0.0,240.0,0.02612562534741523,0.573170731707317,0.013367463026166098,0.7807624927004254,0.06122770223982506,1.469246786430539e-06
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"W0-0.5-1",0,0.0,1.0,0.02612562534741523,0.573170731707317,0.013367463026166098,0.7807624927004254,0.06122770223982506,1.4463984221406484e-06
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"1-final",1,0,inf,0.6825378481451521,0.5748491337356434,0.8398748577929466,0.8281263034954534,0.5895685858424368,0.0009775224097568458
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"L1-0-0.25",1,2.0,6.0,0.5750043155532539,0.4370817478021257,0.8401008827238335,0.6615574953605059,0.38761291820709676,0.000991673377446927
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"N1-0-0.25",1,0.0,0.0,0.6267123287671232,0.509704935155366,0.8134463119877761,0.8197369441070829,0.5405058006108947,0.0009715396485133621
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"W1-0-0.25",1,0.0,0.0,0.6783600087700067,0.556975697569757,0.8673955705074292,0.7891787023065315,0.5613084870088011,0.000977214352190473
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"L1-0.25-0.5",1,6.0,14.0,0.6276986090963393,0.5125418060200669,0.8095971824785384,0.7848725408017356,0.5121185631183155,0.0009840240222710277
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"N1-0.25-0.5",1,0.0,0.0,0.6267123287671232,0.509704935155366,0.8134463119877761,0.8197369441070829,0.5405058006108947,0.0009775292907575263
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"W1-0.25-0.5",1,0.0,0.0,0.6783600087700067,0.556975697569757,0.8673955705074292,0.7891787023065315,0.5613084870088011,0.0009719000265602923
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"L1-0.5-1",1,14.0,265.0,0.7690961588940414,0.7015163607342378,0.8510844306738962,0.8949149842710946,0.7073828027757748,0.0009890395490963608
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"N1-0.5-1",1,0.0,240.0,0.6825378481451521,0.5748491337356434,0.8398748577929466,0.8281263034954534,0.5895685858424368,0.0009750798674036307
pearson,0.8,0.05,"roberta","roberta-base","defsep",0.8,"W1-0.5-1",1,0.0,1.0,0.6825378481451521,0.5748491337356434,0.8398748577929466,0.8281263034954534,0.5895685858424368,0.0009707562607383076
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"0-final",0,0,inf,0.026513477684489615,0.5357142857142857,0.01359311282283643,0.8162175690331193,0.0621501377471026,1.5118804916365287e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"L0-0-0.25",0,2.0,6.0,0.0,0.0,0.0,0.7444957868986137,0.0,1.2861901439056023e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"N0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.8460097804598897,0.0,1.2830595929966721e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"W0-0-0.25",0,0.0,0.0,0.0,0.0,0.0,0.7724646056053164,0.0,1.3156420782927453e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"L0-0.25-0.5",0,6.0,14.0,0.0,0.0,0.0,0.79921875,0.0,1.2994278222322464e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"N0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.8460097804598897,0.0,1.346614727702551e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"W0-0.25-0.5",0,0.0,0.0,0.0,0.0,0.0,0.7724646056053164,0.0,1.3371693264780207e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"L0-0.5-1",0,14.0,263.0,0.05752636625119847,0.5357142857142857,0.030395136778115502,0.8424426991505048,0.09845179494792489,1.6194044120190597e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"N0-0.5-1",0,0.0,240.0,0.026513477684489615,0.5357142857142857,0.01359311282283643,0.8162175690331193,0.0621501377471026,1.4647417552996052e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"W0-0.5-1",0,0.0,1.0,0.026513477684489615,0.5357142857142857,0.01359311282283643,0.8162175690331193,0.0621501377471026,1.4269710969435638e-06
pearson,0.9,0.05,"roberta","roberta-base","defsep",0.2,"1-final",1,0,inf,0.7143123717111401,0.6072335025380711,0.8672405980969642,0.8722783014932843,0.6520645653288129,0.0009971074906025615
